time,solar_radiation,wind_u,wind_v,cloud_cover,pressure,precipitation,temperature_celsius,dewpoint_celsius,wind_speed,wind_direction,relative_humidity,hour,day_of_week,day_of_year,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,season,solar_radiation_wm2,precipitation_mm,cloud_cover_pct,year,country,solar_radiation_wm2_lag_1h,solar_radiation_wm2_lag_24h,solar_radiation_wm2_lag_168h,solar_radiation_wm2_rolling_mean_24h,solar_radiation_wm2_rolling_std_24h,wind_speed_lag_1h,wind_speed_lag_24h,wind_speed_lag_168h,wind_speed_rolling_mean_24h,wind_speed_rolling_std_24h,temperature_celsius_lag_1h,temperature_celsius_lag_24h,temperature_celsius_lag_168h,temperature_celsius_rolling_mean_24h,temperature_celsius_rolling_std_24h
2024-12-12 10:00:00,0.0,-1.1390077,0.26166213,0.8060977,98240.91,0.00011712939,-14.548157,-17.384964,1.1686769,167.06201,78.996086,10,3,347,12,0,0.4999999999999999,-0.8660254037844387,-2.4492935982947064e-16,1.0,winter,0.0,0.11712939,80.60977,2024,,0.0,0.0,0.0,13.7181848480715,19.308219650819723,1.1809592,1.5225333,0.707401,1.3153456708333333,0.09897249237234504,-14.604095,-14.931274,-14.7682495,-14.563829979166668,0.2825430319979291
2024-12-12 11:00:00,0.24504003,-1.1325904,0.19692989,0.80864936,98214.53,0.000113863716,-14.588867,-17.410446,1.1495836,170.13626,79.09076,11,3,347,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,winter,6.806668e-05,0.113863714,80.86494,2024,,0.0,4.8913716e-05,0.0006750682,13.7181848480715,19.308219650819723,1.1686769,1.4759414,0.6460266,1.3006016541666667,0.0929388526575429,-14.548157,-14.944214,-14.744141,-14.547866770833332,0.2714868681863888
2024-12-12 12:00:00,656.03687,-1.139346,0.1566543,0.8145068,98193.9,0.00011040937,-14.496002,-17.316696,1.1500652,172.17122,79.11178,12,3,347,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,winter,0.18223247,0.11040937,81.45068,2024,,6.806668e-05,0.16630691,0.43969923,13.718185646111666,19.30821905917534,1.1495836,1.4612495,0.6148266,1.2870034125,0.0899975921530799,-14.588867,-14.981415,-14.686737,-14.533060645833332,0.25830099827856484
2024-12-12 13:00:00,5805.196,-1.1607308,0.124289975,0.8118417,98167.02,0.00010760501,-14.516205,-17.336487,1.1673663,173.88809,79.111244,13,3,347,12,0,-0.2588190451025208,-0.9659258262890684,-2.4492935982947064e-16,1.0,winter,1.6125544,0.10760501,81.18417,2024,,0.18223247,1.607591,3.2856658,13.718849211111667,19.307733340266527,1.1500652,1.4555626,0.6095407,1.2740373999999999,0.08613578440263935,-14.496002,-14.978119,-14.702393,-14.512835104166664,0.2400253887696748
2024-12-12 14:00:00,21302.078,-1.1807683,0.10979254,0.81742203,98147.01,0.0001058608,-14.524994,-17.360077,1.1858617,174.68768,79.011345,14,3,347,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,winter,5.917244,0.1058608,81.7422,2024,,1.6125544,5.458397,10.187949,13.719056019444999,19.307598000431543,1.1673663,1.4542654,0.63696396,1.2620292208333332,0.07956736268086573,-14.516205,-14.967041,-14.600922,-14.493588687499999,0.21866316860597781
2024-12-12 15:00:00,52164.465,-1.1707407,0.109445155,0.8233763,98116.03,0.00010416898,-14.426697,-17.318115,1.1758453,174.6593,78.653946,15,3,347,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,winter,14.490129,0.10416898,82.33763,2024,,5.917244,12.894148,21.763636,13.738174644445001,19.299287938420733,1.1858617,1.416406,0.68297595,1.2508457333333334,0.06961298383301791,-14.524994,-14.910675,-14.497162,-14.475170062499998,0.19431033823406632
2024-12-12 16:00:00,99209.695,-1.1286128,0.117870525,0.82720107,98087.89,0.00010296676,-14.329193,-17.277481,1.1347512,174.03773,78.29498,16,3,347,12,0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,winter,27.558249,0.10296676,82.72011,2024,,14.490129,24.669033,36.40356,13.80467385277833,19.299002864864306,1.1758453,1.3690299,0.7107395,1.2408223708333332,0.061595062238301426,-14.426697,-14.824188,-14.343842,-14.455004312500002,0.17084508382873065
2024-12-12 17:00:00,152641.84,-1.064042,0.117725655,0.8346152,98057.29,0.00010149499,-14.108643,-17.150192,1.0705347,173.68645,77.7212,17,3,347,12,0,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,winter,42.400513,0.10149499,83.46152,2024,,27.558249,37.832043,50.593185,13.925057852778332,19.378566690577223,1.1347512,1.3258126,0.7363931,1.2310607583333333,0.05889853979874303,-14.329193,-14.605621,-14.049591,-14.434379520833332,0.1533180416877083
2024-12-12 18:00:00,197166.14,-1.0003663,0.112352066,0.82656217,98034.14,9.891918e-05,-13.871094,-17.01065,1.0066557,173.5919,77.12565,18,3,347,12,0,-1.0,-1.8369701987210292e-16,-2.4492935982947064e-16,1.0,winter,54.76837,0.09891918,82.65622,2024,,42.400513,49.03215,61.036003,14.115410769445,19.644228564964614,1.0705347,1.2812151,0.773232,1.2204241791666666,0.06388280509336121,-14.108643,-14.457825,-13.755676,-14.413672104166665,0.16247236690227546
2024-12-12 19:00:00,216056.67,-0.9331766,0.09753032,0.833494,98013.65,0.00010299556,-13.687439,-16.914734,0.93825936,174.03343,76.59282,19,3,347,12,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,winter,60.015743,0.10299556,83.3494,2024,,54.76837,54.939655,62.065804,14.354419936111668,20.11674067356716,1.0066557,1.2513119,0.80075437,1.2089842041666665,0.07596445623338173,-13.871094,-14.308044,-13.5468445,-14.389224979166665,0.19618478921770624
2024-12-12 20:00:00,196152.38,-0.86812603,0.06822409,0.8267266,97996.016,0.00010153659,-13.539154,-16.829773,0.8708027,175.5065,76.21423,20,3,347,12,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,winter,54.48677,0.101536594,82.67266,2024,,60.015743,51.79779,55.351826,14.565923602778334,20.58327347530665,0.93825936,1.2257943,0.82379866,1.1959403483333333,0.0932832673526451,-13.687439,-14.131195,-13.321716,-14.363366437499998,0.24272905935687886
2024-12-12 21:00:00,151970.48,-0.81160927,0.01676425,0.82805926,97986.56,9.945454e-05,-13.505463,-16.811676,0.81178236,178.81668,76.120895,21,3,347,12,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,winter,42.214024,0.09945454,82.80592,2024,,54.48677,41.792305,43.633423,14.677964436111665,20.80091679224636,0.8708027,1.2069483,0.8391002,1.1811490316666668,0.11415342498578593,-13.539154,-14.120941,-13.293396,-14.338698062499999,0.2923605568940104
2024-12-12 22:00:00,97879.8,-0.75733674,-0.10226369,0.8246483,97964.164,9.599745e-05,-13.5824585,-16.736633,0.7642099,-172.30981,77.08193,22,3,347,12,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,winter,27.188833,0.09599745,82.46483,2024,,42.214024,27.635643,28.037657,14.695536061111666,20.82498176621819,0.81178236,1.3228198,0.9801399,1.1646837841666666,0.1365686215334497,-13.505463,-14.148926,-13.364899,-14.313053145833335,0.3360251439427424
2024-12-12 23:00:00,48520.54,-0.69351566,-0.17030248,0.8222884,97948.664,9.501698e-05,-13.688202,-16.801086,0.7141197,-166.20322,77.33025,23,3,347,12,0,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0,winter,13.477927,0.09501698,82.228836,2024,,27.188833,14.252095,14.208026,14.676918977778334,20.813106959913853,0.7642099,1.3077307,1.0279591,1.1414083716666668,0.15482713915853646,-13.5824585,-14.232361,-13.41571,-14.289450333333333,0.3665620079017983
2024-12-13 00:00:00,16980.652,-0.63490623,-0.23136379,0.8215826,97920.74,9.309817e-05,-13.769104,-16.858398,0.6757478,-159.97794,77.46908,0,4,348,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,winter,4.716848,0.09309817,82.158264,2024,,13.477927,5.6109037,4.4293237,14.644661977778334,20.8143938746455,0.7141197,1.291051,1.0420187,1.11667458,0.17340245104929722,-13.688202,-14.327606,-13.457428,-14.266777041666666,0.3865319448121704
2024-12-13 01:00:00,3045.3267,-0.5557621,-0.29521263,0.8147995,97892.945,9.264867e-05,-13.906586,-16.946747,0.6293028,-152.0234,77.76495,1,4,348,12,0,0.2588190451025207,0.9659258262890684,-2.4492935982947064e-16,1.0,winter,0.8459241,0.09264867,81.47995,2024,,4.716848,1.4627573,0.70850986,14.607409656945,20.83205746647565,0.6757478,1.2818686,1.0370659,1.0910369466666667,0.19108475268803782,-13.769104,-14.370544,-13.483917,-14.243506124999998,0.3993114269543806
